25.144583976429232	28.362700682302332
61.645402601754952	9.5108609690847157
9.8072523296844452	45.949458259134303
26.416475012161062	94.206458001493687
71.983806263647892	15.574145231197656
2.0402931152099244	64.051983395615579
18.708412264803616	82.05669833442974
81.053246967984947	7.5271446758541956
4.7232248842358704	32.682909738590432
2.4905085575257004	63.81724153823091
76.998156019019973	34.408444368470668
83.98170232958239	19.5439846345894
55.017492573250784	54.533912825646766
26.809092763256793	23.15049009544332
23.535992728330189	8.0647126809063892
84.694497280146237	47.784384129468535
56.640539717227469	32.883100226932719
19.407992306821047	81.203061752581533
51.426724135608751	23.662517743028012
99.796644830981577	6.4476612054033486
75.028241972917812	58.861216790443848
40.324261104839046	3.2171891551544838
48.722570738160314	51.918711816854177
84.721519604661282	12.031312478720823
54.414780556417433	45.610898428415361
49.267175909721836	17.377113419294876
27.550123179121933	90.434600222126861
66.776606285374896	37.173556460614108
44.533116949970427	1.9717097291591157
3.6732392868368136	6.3763841085025961
94.025924799044574	40.512182908371173
33.864245952043795	90.700321919610872
1.0152567648399886	6.4081726159938484
85.736736881424079	79.500668765744507
4.1402455904242794	44.72410089556319
43.495777316156669	84.973675191855833
44.586149111663062	76.726277068595522
38.327325293015377	59.234176696852856
54.568107032481628	11.604577215204284
40.128369135841901	69.137277300067851
14.677193255479072	35.329426934630341
8.1042500716188215	3.9039632789343424
64.663365746225864	37.328968819849642
58.488940521371056	38.322794222423248
25.411482958780361	56.76954409888458
42.982499228316591	60.464399429254421
62.305802461833601	41.158197559955624
17.086304918437406	63.794582739376736
58.450730265328069	43.251917065704205
64.114680077934025	78.39107540361168
